"","PRICE","TAVG","TMAX","TMIN","PRCPCUM","PRCPMAX","MAXDAYSNOPRCP","WINTER","SPRING","SUMMER","PAVG1","PMAX1","PMIN1","PAVG2","PMAX2","PMIN2","PAVG3","PMAX3","PMIN3","PAVG4","PMAX4","PMIN4"
"1486",3.5,25.28,41.2,4,45.9,16.8,51,0,0,1,3.5,3.5,3.3,3.5,3.5,3.4,4,4,3.8,4,4,3.8
"1487",4,25.34,41.2,7,45.9,16.8,50,0,0,1,3.5,3.5,3.3,3.5,3.5,3.3,3.5,3.5,3.4,4,4,3.8
"1488",3.5,22.57,36.8,5,1.3,1.3,78,0,0,1,3,3,2.8,3,3,2.8,3,3,2.8,3.5,3.5,3.3
"1489",4,25.39,41.2,7,45.9,16.8,49,0,0,1,4,4,3.8,3.5,3.5,3.3,3.5,3.5,3.3,3.5,3.5,3.4
"1490",4,25.43,41.2,7,45.9,16.8,48,0,0,1,4,4,3.8,4,4,3.8,3.5,3.5,3.3,3.5,3.5,3.3
"1491",3.5,22.79,36.8,5.3,1.3,1.3,76,0,0,1,3.5,3.5,3.2,3,3,2.8,3.5,3.5,3.3,3.25,3.25,3.05
"1492",4,25.47,41.2,7,45.9,16.8,47,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,3.5,3.5,3.3
"1493",3.5,22.86,36.8,5.3,1.3,1.3,75,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.75,3.75,3.5,3.5,3.5,3.3
"1494",4,25.54,41.2,7,45.9,16.8,44,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1495",3.5,22.9,36.8,5.3,1.3,1.3,72,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.75,3.75,3.5
"1496",4,25.56,41.2,7,45.9,16.8,43,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1497",3.5,22.92,36.8,5.3,1.3,1.3,71,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,4,4,3.8
"1498",4,25.59,41.2,7,50.2,16.8,42,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1499",3.5,22.93,36.8,5.3,1.3,1.3,70,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2
"1500",4,25.59,41.2,7,80.4,16.8,41,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1501",4,25.62,41.2,7,80.4,34.5,40,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1502",4,25.64,41.2,7,88.7,34.5,139,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1503",3.5,23.07,36.8,5.3,1.3,1.3,65,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.75,3.75,3.5,3.75,3.75,3.5
"1504",4,25.67,41.2,7,88.7,34.5,138,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1505",3.5,23.15,36.8,5.3,1.3,1.3,64,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,4,4,3.8,3.75,3.75,3.5
"1506",4,25.7,41.2,7,88.7,34.5,137,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1507",4,25.73,41.2,7,88.7,34.5,136,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1508",3.5,23.32,36.8,5.3,1.3,1.3,62,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.75,3.75,3.5,4,4,3.8
"1509",3.5,23.41,36.8,5.3,1.3,1.3,61,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.75,3.75,3.5
"1510",4,25.79,41.2,7,88.7,34.5,132,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,3.75,3.75,3.5
"1511",3.5,23.61,36.8,7,1.3,1.3,58,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.75,3.75,3.5
"1512",4,25.84,41.2,7,88.7,34.5,131,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,4,4,3.8
"1513",3.5,23.64,36.8,7,1.3,1.3,57,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,4,4,3.8
"1514",3.5,23.65,36.8,7,1.3,1.3,56,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2
"1515",4,25.9,41.2,7,88.7,34.5,129,0,0,1,4,4,3.8,4,4,3.8,3.75,3.75,3.5,3.5,3.5,3.2
"1516",3.5,23.77,36.8,7,1.3,1.3,55,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2
"1517",4,25.93,41.2,7,88.7,34.5,128,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,3.75,3.75,3.5
"1518",3.5,23.83,36.8,7,1.3,1.3,54,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2
"1519",4,25.99,41.2,7.1,89.2,34.5,125,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,3.75,3.75,3.5
"1520",3.5,23.95,36.8,7,1.3,1.3,51,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2
"1521",5,26.02,41.2,7.1,89.2,34.5,124,0,0,1,4,4,3.8,4,4,3.8,4,4,3.8,3.5,3.5,3.2
"1522",4,23.88,36.8,7,1.3,1.3,139,0,0,1,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2,3.5,3.5,3.2
"1523",5,26.03,41.2,7.1,89.2,34.5,123,0,0,1,5,5,4.5,4,4,3.8,4,4,3.8,4,4,3.8
"1524",5,26.03,41.2,7.1,89.2,34.5,122,0,0,1,5,5,4.5,5,5,4.5,4,4,3.8,4,4,3.8
"1525",4,23.7,36.8,7,1.3,1.3,139,0,0,1,4,4,3.5,3.5,3.5,3.2,3.5,3.5,3.2,3.75,3.75,3.5
"1526",5,26.08,41.2,7.1,89.2,34.5,121,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,4,4,3.8
"1527",4,23.2,36.8,7,16.5,2,0,0,0,1,4,4,3.5,4,4,3.5,5,5,4.5,4.5,4.5,4
"1528",5,26.09,41.2,7.1,92.2,34.5,117,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1529",4,23.13,36.8,7,17.5,15.2,0,0,0,1,4,4,3.5,4,4,3.5,4.5,4.5,4,5,5,4.5
"1530",5,26.09,41.2,7.1,92.2,34.5,116,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1531",4,23.02,36.8,7,17.5,15.2,139,0,0,1,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1532",5,26.05,41.2,7.1,92.2,34.5,115,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1533",4,22.87,36.8,9.5,17.5,15.2,138,0,0,1,4,4,3.5,4,4,3.5,4,4,3.5,5,5,4.5
"1534",4,22.77,36.8,9.5,17.5,15.2,137,0,0,1,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1535",5,26.02,41.2,7.1,92.2,34.5,111,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1536",4,22.66,36.8,7.2,17.5,15.2,137,0,0,1,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1537",5,26.02,41.2,7.1,92.2,34.5,110,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1538",4,22.55,36.8,7.2,17.5,15.2,136,0,0,1,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1539",5,26.03,41.2,7.1,92.2,34.5,109,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1540",4,22.47,36.8,7.2,17.5,15.2,135,0,0,1,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1541",5,26.03,41.2,7.1,92.2,34.5,108,0,0,1,5,5,4.5,5,5,4.5,5,5,4.5,4,4,3.5
"1542",4,22.5,36.8,7.2,17.5,15.2,134,0,0,1,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1543",5,26.04,41.2,8,92.2,34.5,103,0,0,1,5,5,4.5,5,5,4.5,4.5,4.5,4,4.5,4.5,4
"1544",4,22.27,36.8,7.2,26.6,15.2,129,0,0,1,4,4,3.5,4,4,3.5,4.5,4.5,4,4.5,4.5,4
"1545",5,26.08,41.2,8,92.2,34.5,102,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1546",4,22.27,36.8,7.2,26.6,15.2,128,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1547",5,26.1,41.2,8,92.2,34.5,101,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1548",4,22.27,36.8,7.2,26.6,15.2,127,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1549",5,26.09,41.2,8,92.2,34.5,100,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1550",4,22.27,36.8,7.2,26.6,15.2,126,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1551",5,26.08,41.2,8,92.2,34.5,97,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1552",4,22.27,36.8,7.2,26.6,15.2,123,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1553",5,26.08,41.2,8,92.2,34.5,96,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1554",4,22.27,36.8,7.2,26.6,15.2,122,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1555",6,26.07,41.2,8,92.2,34.5,95,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1556",6,26.05,41.2,8,92.2,34.5,94,0,0,0,6,6,5.5,5,5,4.5,5,5,4.5,5,5,4.5
"1557",5,22.17,36.8,7.2,26.6,15.2,120,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1558",6,31.74,47.4,9.3,0,0,139,0,0,0,5.5,5.5,5,6,6,5.5,4.5,4.5,4,4.5,4.5,4
"1559",5,21.3,37.9,6.8,278.2,47,116,0,0,0,5.5,5.5,5,6,6,5.5,4.5,4.5,4,4.5,4.5,4
"1560",6,31.89,47.4,9.3,0,0,139,0,0,0,6,6,5.5,5.5,5.5,5,6,6,5.5,4.5,4.5,4
"1561",5,21.17,37.9,6.8,278.2,47,113,0,0,0,5,5,4.5,5.5,5.5,5,6,6,5.5,4.5,4.5,4
"1562",6,31.96,47.4,9.3,0,0,138,0,0,0,6,6,5.5,6,6,5.5,5.5,5.5,5,6,6,5.5
"1563",5,21.12,37.9,6.8,278.2,47,112,0,0,0,5,5,4.5,5,5,4.5,5.5,5.5,5,6,6,5.5
"1564",6,32,47.4,9.3,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,5.5,5.5,5
"1565",5,21.08,37.9,6.8,278.2,47,111,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5.5,5.5,5
"1566",6,32.03,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1567",5,21.04,37.9,6.8,278.2,47,110,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1568",6,32.03,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1569",5,21.02,37.9,6.8,278.2,47,109,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1570",5,20.91,37.9,6.8,336.4,47,106,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1571",6,31.94,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,5.5,5.5,5
"1572",5,20.85,37.9,6.8,344.8,58.2,104,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1573",5,20.8,37.9,6.8,345.3,66.6,103,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1574",6,31.93,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,5,5,4.5,5.5,5.5,5
"1575",5,20.71,37.7,6.8,358,67.1,102,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1576",6,31.91,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,5.5,5.5,5,5,5,4.5
"1577",5,20.66,37.7,6.8,368.2,67.1,102,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1578",5,20.49,36.5,6.8,368.7,67.1,113,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1579",6,31.99,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,5.5,5.5,5,5,5,4.5
"1580",6,32,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,5.5,5.5,5
"1581",5,20.43,36.5,6.8,368.7,67.1,114,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5.5,5.5,5
"1582",6,32.02,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,5.5,5.5,5
"1583",5,20.42,36.5,6.8,368.7,67.1,114,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5.5,5.5,5
"1584",5,20.38,36.5,6.8,368.7,67.1,114,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1585",6,32.01,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1586",5,20.31,36.5,6.8,368.7,67.1,121,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,6,6,5.5
"1587",5,32.01,47.4,11.1,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,5.5,5.5,5
"1588",4,20.27,36.5,6.8,368.7,67.1,121,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1589",5,32.01,47.4,11.1,0,0,139,0,0,0,5,5,4.5,6,6,5.5,6,6,5.5,5.5,5.5,5
"1590",4,20.22,36.5,6.8,368.7,67.1,121,0,0,0,4,4,3.5,5,5,4.5,5,5,4.5,5,5,4.5
"1591",5,31.96,47.4,11.1,0,0,139,0,0,0,5,5,4.5,5,5,4.5,6,6,5.5,5,5,4.5
"1592",4,20.16,36.5,5.6,368.7,67.1,123,0,0,0,4,4,3.5,4,4,3.5,5,5,4.5,5,5,4.5
"1593",5,31.89,47.4,11.1,0,0,139,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,6,6,5.5
"1594",4,20.11,36.5,5.6,368.7,67.1,123,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,5,5,4.5
"1595",5,31.69,47.4,10.4,0,0,139,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1596",4,19.98,36.5,5.6,368.7,67.1,123,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1597",6,31.62,47.4,10.4,0,0,139,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1598",5,19.96,36.5,5.6,368.7,67.1,123,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1599",6,31.5,47.4,10.4,0,0,139,0,0,0,6,6,5.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1600",5,19.83,36.5,5.2,368.7,67.1,123,0,0,0,5,5,4.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1601",6,31.38,47.4,8.4,0,0,139,0,0,0,6,6,5.5,6,6,5.5,5,5,4.5,4.5,4.5,4
"1602",5,19.78,36.5,5.2,368.7,67.1,131,0,0,0,5,5,4.5,5,5,4.5,4,4,3.5,4.5,4.5,4
"1603",6,31.09,47.4,6.2,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,5.5,5.5,5
"1604",5,19.66,34.8,5.2,368.7,67.1,131,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5.5,5.5,5
"1605",6,30.96,47.4,6.2,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1606",5,19.64,34.8,5.2,366.9,67.1,131,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1607",6,30.81,47.4,5.4,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1608",5,19.65,34.8,5.2,366.6,67.1,131,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1609",6,30.69,47.4,5.4,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1610",5,19.63,34.8,5.2,361,67.1,131,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1611",6,30.55,47.4,5.4,0,0,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1612",5,19.62,34.8,5.2,355.7,67.1,131,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1613",6,30.15,47.4,5.4,2.5,0,134,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1614",5,19.48,34.8,5,335.1,67.1,137,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1615",8.5,19.45,34.8,5,334.6,67.1,136,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1616",8.5,19.41,34.8,5,334.6,67.1,135,0,0,0,8.5,9,8,5,5,4.5,5,5,4.5,5,5,4.5
"1617",8.5,19.38,34.8,5,334.6,67.1,134,0,0,0,8.5,9,8,8.5,9,8,5,5,4.5,5,5,4.5
"1618",9,19.38,34.8,5,333.8,67.1,133,0,0,0,8.5,9,8,8.5,9,8,8.5,9,8,5,5,4.5
"1619",9,19.33,34.8,5,333.8,67.1,129,0,0,0,9,9,8.5,8.5,9,8,8.5,9,8,8.5,9,8
"1620",9,19.28,34.8,5,333.8,67.1,127,0,0,0,9,9,8.5,9,9,8.5,9,9,8.5,9,9,8.5
"1621",9,19.26,34.8,5,298.5,67.1,126,0,0,0,9,9,8.5,9,9,8.5,9,9,8.5,9,9,8.5
"1622",9,19.18,34.8,5,291.1,67.1,123,0,0,0,9,9,8.5,9,9,8.5,9,9,8.5,9,9,8.5
"1623",6,19.09,34.8,5,291.1,67.1,139,0,0,0,9,9,8.5,9,9,8.5,9,9,8.5,9,9,8.5
"1624",6,19.03,34.8,5,290.8,67.1,139,0,0,0,6,6,5.5,9,9,8.5,9,9,8.5,9,9,8.5
"1625",6,18.97,34.8,1,290.8,67.1,138,0,0,0,6,6,5.5,6,6,5.5,9,9,8.5,9,9,8.5
"1626",6,18.91,34.8,1,290.8,67.1,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,9,9,8.5
"1627",6,18.83,34.8,1,290.8,67.1,136,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1628",6,18.8,34.8,1,289.8,67.1,135,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1629",6,18.76,34.8,1,289.8,67.1,134,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1630",6,18.71,34.8,1,289.8,67.1,133,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1631",4.5,19.85,35.5,-0.8,219.1,51.6,134,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1632",5,23.24,33.8,9,285.7,65,139,0,0,0,6,6,5.5,6,6,5.5,6,6,5.5,6,6,5.5
"1633",4.5,19.77,35.5,-0.8,187.9,51.6,126,0,0,0,4.5,4.5,4,6,6,5.5,6,6,5.5,6,6,5.5
"1634",5,23.15,33.8,9,285.2,65,139,0,0,0,5,5,4.5,6,6,5.5,6,6,5.5,6,6,5.5
"1635",5,23.13,33.8,9,285.2,65,138,0,0,0,5,5,4.5,5,5,4.5,6,6,5.5,6,6,5.5
"1636",4,17.48,30.9,-5,25.3,15.2,139,0,0,0,4.75,4.75,4.25,4.75,4.75,4.25,6,6,5.5,6,6,5.5
"1637",5,23.13,33.8,9,285.2,65,137,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,6,6,5.5
"1638",4,17.46,30.9,-5,25.3,15.2,139,0,0,0,4,4,3.5,4.75,4.75,4.25,4.75,4.75,4.25,6,6,5.5
"1639",5,23.12,33.8,9,285.2,65,136,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1640",4,17.44,30.9,-5,25.3,15.2,139,0,0,0,4,4,3.5,4,4,3.5,4.75,4.75,4.25,4.75,4.75,4.25
"1641",5,23.11,33.8,9,285.2,65,135,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1642",4,17.41,30.9,-5,25.3,15.2,139,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.75,4.75,4.25
"1643",5,23.09,33.8,9,285.2,65,132,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1644",5,23.06,33.8,9,285.2,65,131,0,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1645",4,17.36,30.9,-5,25.3,15.2,137,0,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1646",5,23.06,33.8,9,280.9,64.3,130,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1647",4,17.28,30.9,-5,25.3,15.2,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1648",5,23.05,33.8,9,280.9,64.3,129,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1649",5,23.03,33.8,9,220.2,64.3,128,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1650",4,17.2,30.9,-5,25.3,15.2,138,1,0,0,4,4,3.5,4,4,3.5,4.5,4.5,4,5,5,4.5
"1651",5,22.99,33.8,9,219.7,64.3,125,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1652",4,17.2,30.9,-5,25.3,15.2,135,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1653",5,22.98,33.8,9,219.7,64.3,124,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1654",4,17.2,30.9,-5,25.3,15.2,134,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1655",5,22.97,33.8,9,209.8,64.3,124,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1656",4,17.2,30.9,-5,25.3,15.2,133,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,5,5,4.5
"1657",4,17.2,30.9,-5,25.3,15.2,132,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1658",5,22.93,33.8,9,209.8,64.3,128,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1659",4,17.2,30.9,-5,25.3,15.2,131,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1660",4,17.2,30.9,-5,25.3,15.2,128,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1661",4,17.82,34.8,1,208.2,67.1,139,1,0,0,4,4,3.5,4.5,4.5,4,4,4,3.5,4.5,4.5,4
"1662",5,22.88,33.8,9,206.2,64.3,130,1,0,0,5,5,4.5,5,5,4.5,4,4,3.5,4.5,4.5,4
"1663",4,17.74,34.8,1,208.2,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4.5,4.5,4,4,4,3.5
"1664",4,17.68,34.8,1,208.2,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4.5,4.5,4
"1665",5,22.79,33.8,9,195.8,64.3,139,1,0,0,5,5,4.5,5,5,4.5,4,4,3.5,4.5,4.5,4
"1666",4,17.62,34.8,1,208.2,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1667",5,22.74,32.2,9,195.8,64.3,138,1,0,0,5,5,4.5,5,5,4.5,4.5,4.5,4,4,4,3.5
"1668",4,17.43,33.3,1,208.2,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1669",4,17.38,33.3,1,208.2,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1670",5,22.67,32.2,9,159.2,64.3,135,1,0,0,5,5,4.5,5,5,4.5,4.5,4.5,4,4,4,3.5
"1671",4,17.34,33.3,1,197.5,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1672",5,22.66,32.2,9,152.3,64.3,135,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1673",4,17.28,33.3,1,191.9,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1674",5,22.65,32.2,9,152.3,64.3,135,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1675",4.5,17.24,33.3,1,191.9,67.1,139,1,0,0,4,4,3.5,4,4,3.5,4,4,3.5,4,4,3.5
"1676",5,22.64,32.2,9,152.3,64.3,135,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4,4,3.5
"1677",4.5,17.13,33.3,1,159.8,67.1,138,1,0,0,4.5,4.5,4,4,4,3.5,4,4,3.5,4,4,3.5
"1678",4.5,17.09,33.3,1,161.8,67.1,137,1,0,0,4.5,4.5,4,4.5,4.5,4,4,4,3.5,4,4,3.5
"1679",5,22.62,32.2,9,71.7,23.6,136,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1680",4.5,17.06,33.3,1,161.8,67.1,136,1,0,0,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,4,4,3.5
"1681",5,22.62,32.2,9,71.7,23.6,136,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1682",4.5,17.05,33.3,1,161.8,67.1,135,1,0,0,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4
"1683",5,22.64,32.2,9,71.4,23.6,125,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.75,4.75,4.25
"1684",4.5,17.05,33.3,1,161.8,67.1,134,1,0,0,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4
"1685",5,22.65,32.2,9,71.4,23.6,124,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,4.5,4.5,4
"1686",4.5,17.02,33.3,1,114.8,67.1,131,1,0,0,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4
"1687",5,22.68,32.2,9,71.4,23.6,121,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1688",4.5,17.01,33.3,1,114.8,67.1,130,1,0,0,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4
"1689",5,22.68,32.2,9,64.3,23.6,120,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
"1690",4.5,17.01,33.3,1,114.8,67.1,129,1,0,0,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4
"1691",5,22.67,32.2,9,64.3,23.6,119,1,0,0,5,5,4.5,5,5,4.5,5,5,4.5,5,5,4.5
